Video, Frame ID, matches, match percent, time_ms, descriptor_channels
../Data/Video_Data/Wall_Indents_Top.mkv, 33, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 34, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 35, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 36, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 37, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 38, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 39, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 40, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 41, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 42, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 43, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 44, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 45, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 46, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 47, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 48, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 49, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 50, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 51, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 52, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 53, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 54, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 55, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 56, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 57, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 58, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 59, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 60, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 61, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 62, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 63, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 64, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 65, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 66, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 67, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 68, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 69, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 70, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 71, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 72, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 73, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 74, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 75, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 76, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 77, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 78, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 79, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 80, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 81, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 82, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 83, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 84, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 85, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 86, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 87, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 88, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 89, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 90, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 91, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 92, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 93, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 94, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 95, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 96, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 97, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 98, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 99, -1, -1, -1, 1
../Data/Video_Data/Wall_Indents_Top.mkv, 0, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 1, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 2, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 3, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 4, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 5, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 6, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 7, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 8, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 9, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 10, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 11, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 12, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 13, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 14, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 15, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 16, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 17, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 18, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 19, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 20, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 21, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 22, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 23, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 24, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 25, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 26, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 27, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 28, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 29, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 30, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 31, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 32, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 33, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 34, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 35, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 36, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 37, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 38, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 39, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 40, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 41, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 42, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 43, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 44, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 45, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 46, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 47, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 48, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 49, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 50, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 51, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 52, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 53, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 54, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 55, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 56, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 57, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 58, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 59, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 60, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 61, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 62, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 63, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 64, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 65, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 66, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 67, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 68, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 69, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 70, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 71, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 72, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 73, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 74, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 75, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 76, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 77, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 78, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 79, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 80, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 81, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 82, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 83, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 84, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 85, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 86, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 87, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 88, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 89, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 90, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 91, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 92, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 93, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 94, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 95, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 96, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 97, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 98, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 99, -1, -1, -1, 2
../Data/Video_Data/Wall_Indents_Top.mkv, 0, -1, -1, -1, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 1, 339, 42.4812, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 2, 318, 40, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 3, 313, 40.2831, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 4, 323, 41.7853, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 5, 343, 45.5511, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 6, 331, 41.1692, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 7, 332, 43.8573, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 8, 308, 38.1188, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 9, 288, 40.2235, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 10, 284, 39.1724, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 11, 277, 39.3466, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 12, 268, 38.6167, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 13, 248, 40.1294, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 14, 255, 39.5963, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 15, 254, 40.7051, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 16, 243, 40.099, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 17, 293, 44.7328, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 18, 269, 38.8728, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 19, 249, 40.8867, 6, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 20, 243, 41.4676, 6, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 21, 239, 40.9247, 6, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 22, 240, 42.7046, 6, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 23, 245, 40.2299, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 24, 280, 43.956, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 25, 295, 43.5103, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 26, 303, 43.0398, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 27, 282, 39.0582, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 28, 292, 42.3188, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 29, 282, 41.349, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 30, 304, 43.741, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 31, 304, 40, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 32, 316, 44.6328, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 33, 321, 41.4194, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 34, 329, 43.8667, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 35, 347, 41.9082, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 36, 347, 42.629, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 37, 338, 39.5322, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 38, 361, 43.8639, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 39, 358, 40.821, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 40, 376, 41.4097, 17, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 41, 386, 44.1648, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 42, 367, 41.61, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 43, 371, 40.458, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 44, 403, 44.3833, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 45, 396, 40.9938, 17, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 46, 408, 43.4968, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 47, 390, 43.0464, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 48, 390, 41.0526, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 49, 410, 43.617, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 50, 380, 42.3634, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 51, 381, 41.5939, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 52, 380, 41.3943, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 53, 416, 44.7312, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 54, 402, 44.5183, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 55, 420, 43.3884, 16, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 56, 370, 39.8707, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 57, 372, 42.369, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 58, 350, 39.548, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 59, 340, 40.4281, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 60, 350, 42.6829, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 61, 342, 38.6878, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 62, 315, 39.7727, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 63, 334, 42.5478, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 64, 323, 38.2701, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 65, 337, 42.9847, 12, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 66, 324, 39.5604, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 67, 335, 39.5514, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 68, 366, 42.5087, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 69, 361, 41.0227, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 70, 364, 43.1791, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 71, 369, 41.9795, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 72, 379, 42.0644, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 73, 357, 42.4495, 14, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 74, 353, 41.7258, 15, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 75, 343, 42.3457, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 76, 360, 45.2261, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 77, 338, 40.6739, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 78, 342, 42.0147, 13, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 79, 339, 41.8002, 11, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 80, 283, 39.0345, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 81, 265, 38.9706, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 82, 259, 40.0929, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 83, 252, 40.0636, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 84, 262, 42.2581, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 85, 276, 46.3087, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 86, 299, 46.2848, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 87, 275, 43.5127, 7, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 88, 271, 43.8511, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 89, 285, 42.3477, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 90, 298, 45.9168, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 91, 302, 41.4835, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 92, 274, 46.2838, 8, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 93, 314, 44.8571, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 94, 298, 43.695, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 95, 303, 46.189, 9, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 96, 318, 44.2897, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 97, 312, 42.5648, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 98, 321, 44.8324, 10, 3
../Data/Video_Data/Wall_Indents_Top.mkv, 99, 301, 41.3462, 10, 3
