Video, Frame ID, hole count, invalid_percentage, speckle_percentage, incomplete, time_spent_ms,  uniquenessRatio
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2390, 9.62491, 86.0075, 0, 203, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2246, 9.50061, 87.9191, 0, 203, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2223, 9.35946, 89.7238, 0, 205, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2287, 9.4947, 90.8825, 0, 209, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2255, 9.47457, 88.3518, 0, 204, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2263, 10.1731, 89.4405, 0, 204, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2371, 9.86957, 90.1583, 0, 257, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2390, 9.94529, 83.9195, 0, 269, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2278, 9.82843, 89.2523, 0, 242, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2230, 9.56408, 87.3295, 0, 288, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2256, 9.92932, 88.6202, 0, 243, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2348, 10.0013, 82.9632, 0, 232, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2248, 9.46888, 88.6125, 0, 259, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2210, 9.81793, 90.0565, 0, 262, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2339, 10.0274, 87.7464, 0, 231, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2332, 9.69625, 87.9439, 0, 222, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2371, 10.9417, 88.7628, 0, 221, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2391, 9.99059, 90.768, 0, 220, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2283, 9.1671, 86.2384, 0, 268, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2342, 9.61747, 89.8755, 0, 230, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2235, 9.49886, 89.1222, 0, 221, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2352, 9.74024, 88.0691, 0, 217, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2332, 9.6341, 88.9967, 0, 214, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2319, 9.61857, 87.5693, 0, 244, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2419, 9.65708, 88.7361, 0, 225, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2365, 10.2394, 87.1415, 0, 221, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2394, 10.1913, 86.9583, 0, 219, 15
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2426, 14.7289, 71.7089, 0, 206, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2313, 13.875, 76.4552, 0, 207, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2375, 13.288, 76.3342, 0, 205, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2351, 13.4504, 76.7221, 0, 204, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2348, 12.5079, 72.0201, 0, 204, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2421, 15.5808, 65.9414, 1, 206, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2219, 11.2167, 76.4178, 0, 205, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2248, 10.2169, 84.3242, 0, 205, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2212, 10.0309, 84.7503, 0, 204, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2124, 9.67043, 81.5925, 0, 203, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2124, 9.71529, 87.7017, 0, 204, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2200, 9.4098, 89.3293, 0, 207, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2184, 9.29556, 90.122, 0, 206, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2279, 9.69078, 90.8852, 0, 206, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2190, 9.71726, 90.08, 0, 202, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2165, 9.56823, 90.1982, 0, 208, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2237, 9.60193, 88.2699, 0, 221, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2309, 10.0214, 89.7512, 0, 224, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2221, 9.46057, 91.7977, 0, 228, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2379, 10.0175, 90.3364, 0, 229, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2340, 9.8525, 89.7139, 0, 226, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2392, 9.72733, 89.4567, 0, 225, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2271, 9.60237, 90.2959, 0, 224, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2460, 9.4807, 86.0999, 0, 224, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2338, 9.37938, 90.8014, 0, 222, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2294, 9.32292, 90.3281, 0, 257, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2323, 9.44328, 90.2494, 0, 233, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2243, 9.39951, 85.4811, 0, 223, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2297, 10.1746, 88.4275, 0, 223, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2391, 9.78226, 87.0235, 0, 256, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2412, 9.77438, 84.9101, 0, 259, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2326, 9.6573, 85.0509, 0, 233, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2286, 9.42314, 87.1286, 0, 281, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2346, 9.76256, 88.4686, 0, 235, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2396, 9.75096, 86.1855, 0, 225, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2267, 9.33517, 88.4581, 0, 253, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2256, 9.6085, 89.8938, 0, 255, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2374, 9.84069, 88.0365, 0, 228, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2302, 9.43299, 90.3018, 0, 220, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2466, 10.7961, 89.1545, 0, 221, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2411, 9.87723, 88.8498, 0, 221, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2353, 9.073, 89.0082, 0, 268, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2365, 9.54569, 89.5935, 0, 230, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2302, 9.35202, 88.5876, 0, 219, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2364, 9.58968, 87.9355, 0, 218, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2317, 9.56342, 88.4194, 0, 215, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2376, 9.50674, 88.7405, 0, 246, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2448, 9.49317, 88.5304, 0, 225, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2435, 10.0446, 86.5368, 0, 221, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2452, 9.96345, 87.2727, 0, 220, 16
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2426, 14.7289, 71.7089, 0, 204, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2313, 13.875, 76.4552, 0, 205, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2375, 13.288, 76.3342, 0, 203, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2351, 13.4504, 76.7221, 0, 201, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2348, 12.5079, 72.0201, 0, 202, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2421, 15.5808, 65.9414, 1, 206, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2219, 11.2167, 76.4178, 0, 204, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2248, 10.2169, 84.3242, 0, 203, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2212, 10.0309, 84.7503, 0, 203, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2124, 9.67043, 81.5925, 0, 202, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2124, 9.71529, 87.7017, 0, 205, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2200, 9.4098, 89.3293, 0, 215, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2184, 9.29556, 90.122, 0, 219, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2279, 9.69078, 90.8852, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2190, 9.71726, 90.08, 0, 223, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2165, 9.56823, 90.1982, 0, 223, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2237, 9.60193, 88.2699, 0, 225, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2309, 10.0214, 89.7512, 0, 225, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2221, 9.46057, 91.7977, 0, 224, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2379, 10.0175, 90.3364, 0, 223, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2340, 9.8525, 89.7139, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2392, 9.72733, 89.4567, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2271, 9.60237, 90.2959, 0, 221, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2460, 9.4807, 86.0999, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2338, 9.37938, 90.8014, 0, 220, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2294, 9.32292, 90.3281, 0, 253, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2323, 9.44328, 90.2494, 0, 232, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2243, 9.39951, 85.4811, 0, 225, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2297, 10.1746, 88.4275, 0, 221, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2391, 9.78226, 87.0235, 0, 255, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2412, 9.77438, 84.9101, 0, 263, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2326, 9.6573, 85.0509, 0, 232, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2286, 9.42314, 87.1286, 0, 284, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2346, 9.76256, 88.4686, 0, 238, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2396, 9.75096, 86.1855, 0, 229, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2267, 9.33517, 88.4581, 0, 255, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2256, 9.6085, 89.8938, 0, 257, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2374, 9.84069, 88.0365, 0, 229, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2302, 9.43299, 90.3018, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2466, 10.7961, 89.1545, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2411, 9.87723, 88.8498, 0, 222, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2353, 9.073, 89.0082, 0, 268, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2365, 9.54569, 89.5935, 0, 230, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2302, 9.35202, 88.5876, 0, 219, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2364, 9.58968, 87.9355, 0, 215, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2317, 9.56342, 88.4194, 0, 214, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2376, 9.50674, 88.7405, 0, 246, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2448, 9.49317, 88.5304, 0, 224, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2435, 10.0446, 86.5368, 0, 221, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2452, 9.96345, 87.2727, 0, 220, 17
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2438, 14.7146, 71.4992, 0, 214, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2368, 13.8535, 74.6654, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2415, 13.2515, 75.4514, 0, 210, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2359, 13.4388, 76.5492, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2413, 12.5239, 71.781, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2493, 15.4887, 64.535, 1, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2325, 11.2235, 80.3199, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2252, 10.2035, 83.633, 0, 213, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2279, 10.0403, 77.1611, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2149, 9.7247, 81.4258, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2179, 9.64198, 85.3257, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2277, 9.40848, 90.6266, 0, 213, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2185, 9.16864, 89.9376, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2308, 9.64505, 89.4861, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2267, 9.64286, 90.1008, 0, 209, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2229, 9.42883, 90.8671, 0, 210, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2287, 9.48376, 88.5427, 0, 208, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,17, 2355, 9.93544, 90.3582, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,18, 2232, 9.38244, 91.4585, 0, 210, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,19, 2434, 9.9256, 90.634, 0, 210, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,20, 2355, 9.756, 89.7727, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,21, 2454, 9.56276, 85.9861, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,22, 2318, 9.48683, 90.4686, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,23, 2537, 9.4389, 87.4768, 0, 211, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,24, 2294, 9.24982, 90.7918, 0, 209, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,25, 2320, 9.28593, 87.7658, 0, 212, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,26, 2334, 9.35727, 87.3394, 0, 225, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,27, 2344, 9.29578, 85.1187, 0, 224, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,28, 2333, 10.0475, 87.916, 0, 222, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,29, 2445, 9.55401, 85.6022, 0, 226, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,30, 2461, 9.72886, 87.619, 0, 227, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,31, 2354, 9.42971, 85.1968, 0, 225, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,32, 2317, 9.32817, 87.1496, 0, 226, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,33, 2397, 9.66649, 85.9289, 0, 226, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,34, 2398, 9.57742, 83.8768, 0, 223, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,35, 2322, 9.16251, 88.5292, 0, 227, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,36, 2292, 9.48114, 90.8469, 0, 225, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,37, 2393, 9.73696, 88.6995, 0, 225, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,38, 2363, 9.35115, 90.236, 0, 223, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,39, 2528, 10.5696, 89.3241, 0, 225, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,40, 2386, 9.83281, 90.3002, 0, 222, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,41, 2454, 8.98788, 89.0654, 0, 201, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,42, 2379, 9.47873, 89.6932, 0, 203, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,43, 2316, 9.23626, 87.4493, 0, 203, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,44, 2425, 9.48617, 87.871, 0, 203, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,45, 2386, 9.41855, 83.965, 0, 202, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,46, 2387, 9.45881, 87.7883, 0, 201, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,47, 2471, 9.38901, 88.2355, 0, 204, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,48, 2482, 9.93304, 88.5223, 0, 205, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,49, 2486, 9.83303, 87.523, 0, 217, 18
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,0, 2438, 14.7146, 71.4992, 0, 207, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,1, 2368, 13.8535, 74.6654, 0, 206, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,2, 2415, 13.2515, 75.4514, 0, 206, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,3, 2359, 13.4388, 76.5492, 0, 207, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,4, 2413, 12.5239, 71.781, 0, 206, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,5, 2493, 15.4887, 64.535, 1, 210, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,6, 2325, 11.2235, 80.3199, 0, 210, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,7, 2252, 10.2035, 83.633, 0, 212, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,8, 2279, 10.0403, 77.1611, 0, 214, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,9, 2149, 9.7247, 81.4258, 0, 214, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,10, 2179, 9.64198, 85.3257, 0, 216, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,11, 2277, 9.40848, 90.6266, 0, 217, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,12, 2185, 9.16864, 89.9376, 0, 220, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,13, 2308, 9.64505, 89.4861, 0, 222, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,14, 2267, 9.64286, 90.1008, 0, 223, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,15, 2229, 9.42883, 90.8671, 0, 222, 19
/home/benjamin/Master_Thesis_Workspace/Data/Video_Data/Short_Objects_bottom.mkv,16, 2287, 9.48376, 88.5427, 0, 223, 19
